 format: day,hour,forecast,value  location:53_114 Start : 20160301 
 1,2000,+67,30.000000 
 1,2300,+4,0.000000 
 1,2300,+7,0.000000 
 1,2300,+10,0.000000 
 1,2300,+13,1.000000 
 1,2300,+16,10.000000 
 1,2300,+19,20.000000 
 1,2300,+22,20.000000 
 1,2300,+25,20.000000 
 1,2300,+28,20.000000 
 1,2300,+31,20.000000 
 1,2300,+34,20.000000 
 1,2300,+37,20.000000 
 1,2300,+40,20.000000 
 1,2300,+43,20.000000 
 1,2300,+46,20.000000 
 1,2300,+49,20.000000 
 1,2300,+52,30.000000 
 1,2300,+55,30.000000 
 1,2300,+58,59.000000 
 1,2300,+61,60.000000 
 1,2300,+64,30.000000 
 2,0200,+4,0.000000 
 2,0200,+7,0.000000 
 2,0200,+10,1.000000 
 2,0200,+13,10.000000 
 2,0200,+16,20.000000 
 2,0200,+19,20.000000 
 2,0200,+22,20.000000 
 2,0200,+25,20.000000 
 2,0200,+28,20.000000 
 2,0200,+31,20.000000 
 2,0200,+34,20.000000 
 2,0200,+37,20.000000 
 2,0200,+40,20.000000 
 2,0200,+43,20.000000 
 2,0200,+46,20.000000 
 2,0200,+49,30.000000 
 2,0200,+52,30.000000 
 2,0200,+55,59.000000 
 2,0200,+58,60.000000 
 2,0200,+61,31.000000 
 2,0500,+4,0.000000 
 2,0500,+7,1.000000 
 2,0500,+10,10.000000 
 2,0500,+13,20.000000 
 2,0500,+16,20.000000 
 2,0500,+19,20.000000 
 2,0500,+22,20.000000 
 2,0500,+25,20.000000 
 2,0500,+28,20.000000 
 2,0500,+31,20.000000 
 2,0500,+34,20.000000 
 2,0500,+37,20.000000 
 2,0500,+40,20.000000 
 2,0500,+43,20.000000 
 2,0500,+46,30.000000 
 2,0500,+49,30.000000 
 2,0500,+52,59.000000 
 2,0500,+55,60.000000 
 2,0500,+58,30.000000 
 2,0800,+4,0.000000 
 2,0800,+7,10.000000 
 2,0800,+10,20.000000 
 2,0800,+13,20.000000 
 2,0800,+16,20.000000 
 2,0800,+19,20.000000 
 2,0800,+22,20.000000 
 2,0800,+25,20.000000 
 2,0800,+28,20.000000 
 2,0800,+31,20.000000 
 2,0800,+34,20.000000 
 2,0800,+37,20.000000 
 2,0800,+40,20.000000 
 2,0800,+43,30.000000 
 2,0800,+46,30.000000 
 2,0800,+49,59.000000 
 2,0800,+52,60.000000 
 2,0800,+55,30.000000 
 2,1100,+4,10.000000 
 2,1100,+7,20.000000 
 2,1100,+10,20.000000 
 2,1100,+13,20.000000 
 2,1100,+16,20.000000 
 2,1100,+19,20.000000 
 2,1100,+22,20.000000 
 2,1100,+25,20.000000 
 2,1100,+28,20.000000 
 2,1100,+31,20.000000 
 2,1100,+34,20.000000 
 2,1100,+37,20.000000 
 2,1100,+40,30.000000 
 2,1100,+43,30.000000 
 2,1100,+46,59.000000 
 2,1100,+49,60.000000 
 2,1100,+52,30.000000 
 2,1400,+4,11.000000 
 2,1400,+7,11.000000 
 2,1400,+10,11.000000 
 2,1400,+13,20.000000 
 2,1400,+16,20.000000 
 2,1400,+19,20.000000 
 2,1400,+22,20.000000 
 2,1400,+25,20.000000 
 2,1400,+28,20.000000 
 2,1400,+31,20.000000 
 2,1400,+34,20.000000 
 2,1400,+37,30.000000 
 2,1400,+40,30.000000 
 2,1400,+43,59.000000 
 2,1400,+46,60.000000 
 2,1400,+49,30.000000 
 2,1700,+4,11.000000 
 2,1700,+7,11.000000 
 2,1700,+10,20.000000 
 2,1700,+13,20.000000 
 2,1700,+16,20.000000 
 2,1700,+19,20.000000 
 2,1700,+22,20.000000 
 2,1700,+25,20.000000 
 2,1700,+28,20.000000 
 2,1700,+31,20.000000 
 2,1700,+34,30.000000 
 2,1700,+37,30.000000 
 2,1700,+40,59.000000 
 2,1700,+43,60.000000 
 2,1700,+46,30.000000 
 2,2000,+4,11.000000 
 2,2000,+7,20.000000 
 2,2000,+10,20.000000 
 2,2000,+13,20.000000 
 2,2000,+16,20.000000 
 2,2000,+19,20.000000 
 2,2000,+22,20.000000 
 2,2000,+25,20.000000 
 2,2000,+28,30.000000 
 2,2000,+31,30.000000 
 2,2000,+34,30.000000 
 2,2000,+37,59.000000 
 2,2000,+40,60.000000 
 2,2000,+43,30.000000 
 2,2000,+46,30.000000 
 2,2000,+49,30.000000 
 2,2000,+52,30.000000 
 2,2000,+55,61.000000 
 2,2000,+58,72.000000 
 2,2000,+61,81.000000 
 2,2000,+64,81.000000 
 2,2000,+67,82.000000 
 2,2300,+4,20.000000 
 2,2300,+7,20.000000 
 2,2300,+10,20.000000 
 2,2300,+13,20.000000 
 2,2300,+16,20.000000 
 2,2300,+19,20.000000 
 2,2300,+22,20.000000 
 2,2300,+25,30.000000 
 2,2300,+28,30.000000 
 2,2300,+31,30.000000 
 2,2300,+34,59.000000 
 2,2300,+37,60.000000 
 2,2300,+40,30.000000 
 2,2300,+43,30.000000 
 2,2300,+46,30.000000 
 2,2300,+49,30.000000 
 2,2300,+52,61.000000 
 2,2300,+55,72.000000 
 2,2300,+58,81.000000 
 2,2300,+61,81.000000 
 2,2300,+64,82.000000 
 3,0200,+4,20.000000 
 3,0200,+7,20.000000 
 3,0200,+10,20.000000 
 3,0200,+13,20.000000 
 3,0200,+16,20.000000 
 3,0200,+19,20.000000 
 3,0200,+22,30.000000 
 3,0200,+25,30.000000 
 3,0200,+28,30.000000 
 3,0200,+31,59.000000 
 3,0200,+34,60.000000 
 3,0200,+37,31.000000 
 3,0200,+40,31.000000 
 3,0200,+43,31.000000 
 3,0200,+46,31.000000 
 3,0200,+49,61.000000 
 3,0200,+52,72.000000 
 3,0200,+55,80.000000 
 3,0200,+58,81.000000 
 3,0200,+61,82.000000 
 3,0500,+4,20.000000 
 3,0500,+7,20.000000 
 3,0500,+10,20.000000 
 3,0500,+13,20.000000 
 3,0500,+16,20.000000 
 3,0500,+19,30.000000 
 3,0500,+22,30.000000 
 3,0500,+25,30.000000 
 3,0500,+28,59.000000 
 3,0500,+31,60.000000 
 3,0500,+34,30.000000 
 3,0500,+37,30.000000 
 3,0500,+40,30.000000 
 3,0500,+43,30.000000 
 3,0500,+46,61.000000 
 3,0500,+49,72.000000 
 3,0500,+52,80.000000 
 3,0500,+55,81.000000 
 3,0500,+58,82.000000 
 3,0800,+4,20.000000 
 3,0800,+7,20.000000 
 3,0800,+10,20.000000 
 3,0800,+13,20.000000 
 3,0800,+16,30.000000 
 3,0800,+19,30.000000 
 3,0800,+22,30.000000 
 3,0800,+25,59.000000 
 3,0800,+28,70.000000 
 3,0800,+31,61.000000 
 3,0800,+34,30.000000 
 3,0800,+37,30.000000 
 3,0800,+40,30.000000 
 3,0800,+43,61.000000 
 3,0800,+46,70.000000 
 3,0800,+49,90.000000 
 3,0800,+52,80.000000 
 3,0800,+55,82.000000 
 3,1100,+4,20.000000 
 3,1100,+7,20.000000 
 3,1100,+10,20.000000 
 3,1100,+13,30.000000 
 3,1100,+16,30.000000 
 3,1100,+19,30.000000 
 3,1100,+22,59.000000 
 3,1100,+25,70.000000 
 3,1100,+28,61.000000 
 3,1100,+31,30.000000 
 3,1100,+34,30.000000 
 3,1100,+37,30.000000 
 3,1100,+40,61.000000 
 3,1100,+43,70.000000 
 3,1100,+46,90.000000 
 3,1100,+49,80.000000 
 3,1100,+52,82.000000 
 3,1400,+4,20.000000 
 3,1400,+7,20.000000 
 3,1400,+10,30.000000 
 3,1400,+13,30.000000 
 3,1400,+16,30.000000 
 3,1400,+19,59.000000 
 3,1400,+22,70.000000 
 3,1400,+25,61.000000 
 3,1400,+28,30.000000 
 3,1400,+31,30.000000 
 3,1400,+34,30.000000 
 3,1400,+37,61.000000 
 3,1400,+40,70.000000 
 3,1400,+43,90.000000 
 3,1400,+46,80.000000 
 3,1400,+49,82.000000 
 3,1700,+4,20.000000 
 3,1700,+7,30.000000 
 3,1700,+10,30.000000 
 3,1700,+13,30.000000 
 3,1700,+16,59.000000 
 3,1700,+19,70.000000 
 3,1700,+22,61.000000 
 3,1700,+25,30.000000 
 3,1700,+28,30.000000 
 3,1700,+31,30.000000 
 3,1700,+34,61.000000 
 3,1700,+37,70.000000 
 3,1700,+40,90.000000 
 3,1700,+43,80.000000 
 3,1700,+46,82.000000 
 3,2000,+4,30.000000 
 3,2000,+7,30.000000 
 3,2000,+10,30.000000 
 3,2000,+13,59.000000 
 3,2000,+16,70.000000 
 3,2000,+19,60.000000 
 3,2000,+22,30.000000 
 3,2000,+25,30.000000 
 3,2000,+28,30.000000 
 3,2000,+31,61.000000 
 3,2000,+34,70.000000 
 3,2000,+37,90.000000 
 3,2000,+40,80.000000 
 3,2000,+43,71.000000 
 3,2000,+46,20.000000 
 3,2000,+49,20.000000 
 3,2000,+52,10.000000 
 3,2000,+55,0.000000 
 3,2000,+58,0.000000 
 3,2000,+61,10.000000 
 3,2000,+64,10.000000 
 3,2000,+67,9.000000 
 3,2300,+4,30.000000 
 3,2300,+7,30.000000 
 3,2300,+10,59.000000 
 3,2300,+13,70.000000 
 3,2300,+16,60.000000 
 3,2300,+19,30.000000 
 3,2300,+22,30.000000 
 3,2300,+25,30.000000 
 3,2300,+28,61.000000 
 3,2300,+31,70.000000 
 3,2300,+34,90.000000 
 3,2300,+37,80.000000 
 3,2300,+40,71.000000 
 3,2300,+43,20.000000 
 3,2300,+46,20.000000 
 3,2300,+49,10.000000 
 3,2300,+52,0.000000 
 3,2300,+55,0.000000 
 3,2300,+58,10.000000 
 3,2300,+61,10.000000 
 3,2300,+64,9.000000 
 4,0200,+4,30.000000 
 4,0200,+7,59.000000 
 4,0200,+10,70.000000 
 4,0200,+13,61.000000 
 4,0200,+16,30.000000 
 4,0200,+19,30.000000 
 4,0200,+22,30.000000 
 4,0200,+25,61.000000 
 4,0200,+28,71.000000 
 4,0200,+31,90.000000 
 4,0200,+34,80.000000 
 4,0200,+37,71.000000 
 4,0200,+40,20.000000 
 4,0200,+43,20.000000 
 4,0200,+46,10.000000 
 4,0200,+49,0.000000 
 4,0200,+52,0.000000 
 4,0200,+55,10.000000 
 4,0200,+58,10.000000 
 4,0200,+61,9.000000 
 4,0500,+4,59.000000 
 4,0500,+7,70.000000 
 4,0500,+10,61.000000 
 4,0500,+13,30.000000 
 4,0500,+16,30.000000 
 4,0500,+19,30.000000 
 4,0500,+22,61.000000 
 4,0500,+25,71.000000 
 4,0500,+28,90.000000 
 4,0500,+31,80.000000 
 4,0500,+34,71.000000 
 4,0500,+37,20.000000 
 4,0500,+40,20.000000 
 4,0500,+43,10.000000 
 4,0500,+46,0.000000 
 4,0500,+49,0.000000 
 4,0500,+52,10.000000 
 4,0500,+55,10.000000 
 4,0500,+58,9.000000 
 4,0800,+4,70.000000 
 4,0800,+7,61.000000 
 4,0800,+10,30.000000 
 4,0800,+13,30.000000 
 4,0800,+16,30.000000 
 4,0800,+19,61.000000 
 4,0800,+22,71.000000 
 4,0800,+25,90.000000 
 4,0800,+28,80.000000 
 4,0800,+31,70.000000 
 4,0800,+34,20.000000 
 4,0800,+37,20.000000 
 4,0800,+40,10.000000 
 4,0800,+43,0.000000 
 4,0800,+46,0.000000 
 4,0800,+49,10.000000 
 4,0800,+52,10.000000 
 4,0800,+55,10.000000 
 4,1100,+4,61.000000 
 4,1100,+7,30.000000 
 4,1100,+10,30.000000 
 4,1100,+13,30.000000 
 4,1100,+16,61.000000 
 4,1100,+19,71.000000 
 4,1100,+22,90.000000 
 4,1100,+25,80.000000 
 4,1100,+28,70.000000 
 4,1100,+31,20.000000 
 4,1100,+34,20.000000 
 4,1100,+37,10.000000 
 4,1100,+40,0.000000 
 4,1100,+43,0.000000 
 4,1100,+46,10.000000 
 4,1100,+49,10.000000 
 4,1100,+52,10.000000 
 4,1400,+4,30.000000 
 4,1400,+7,30.000000 
 4,1400,+10,30.000000 
 4,1400,+13,61.000000 
 4,1400,+16,70.000000 
 4,1400,+19,90.000000 
 4,1400,+22,80.000000 
 4,1400,+25,71.000000 
 4,1400,+28,20.000000 
 4,1400,+31,20.000000 
 4,1400,+34,10.000000 
 4,1400,+37,0.000000 
 4,1400,+40,0.000000 
 4,1400,+43,10.000000 
 4,1400,+46,10.000000 
 4,1400,+49,9.000000 
 4,1700,+4,30.000000 
 4,1700,+7,30.000000 
 4,1700,+10,61.000000 
 4,1700,+13,70.000000 
 4,1700,+16,90.000000 
 4,1700,+19,80.000000 
 4,1700,+22,71.000000 
 4,1700,+25,20.000000 
 4,1700,+28,20.000000 
 4,1700,+31,10.000000 
 4,1700,+34,0.000000 
 4,1700,+37,0.000000 
 4,1700,+40,10.000000 
 4,1700,+43,10.000000 
 4,1700,+46,9.000000 
 4,2000,+4,30.000000 
 4,2000,+7,60.000000 
 4,2000,+10,69.000000 
 4,2000,+13,90.000000 
 4,2000,+16,81.000000 
 4,2000,+19,69.000000 
 4,2000,+22,20.000000 
 4,2000,+25,20.000000 
 4,2000,+28,10.000000 
 4,2000,+31,0.000000 
 4,2000,+34,0.000000 
 4,2000,+37,10.000000 
 4,2000,+40,10.000000 
 4,2000,+43,10.000000 
 4,2000,+46,10.000000 
 4,2000,+49,10.000000 
 4,2000,+52,10.000000 
 4,2000,+55,10.000000 
 4,2000,+58,10.000000 
 4,2000,+61,10.000000 
 4,2000,+64,10.000000 
 4,2000,+67,10.000000 
 4,2300,+4,60.000000 
 4,2300,+7,69.000000 
 4,2300,+10,90.000000 
 4,2300,+13,81.000000 
 4,2300,+16,69.000000 
 4,2300,+19,20.000000 
 4,2300,+22,20.000000 
 4,2300,+25,10.000000 
 4,2300,+28,0.000000 
 4,2300,+31,0.000000 
 4,2300,+34,10.000000 
 4,2300,+37,10.000000 
 4,2300,+40,10.000000 
 4,2300,+43,10.000000 
 4,2300,+46,10.000000 
 4,2300,+49,10.000000 
 4,2300,+52,10.000000 
 4,2300,+55,10.000000 
 4,2300,+58,10.000000 
 4,2300,+61,10.000000 
 4,2300,+64,9.000000 
 5,0200,+4,70.000000 
 5,0200,+7,90.000000 
 5,0200,+10,80.000000 
 5,0200,+13,70.000000 
 5,0200,+16,20.000000 
 5,0200,+19,20.000000 
 5,0200,+22,10.000000 
 5,0200,+25,0.000000 
 5,0200,+28,0.000000 
 5,0200,+31,10.000000 
 5,0200,+34,10.000000 
 5,0200,+37,10.000000 
 5,0200,+40,10.000000 
 5,0200,+43,10.000000 
 5,0200,+46,10.000000 
 5,0200,+49,10.000000 
 5,0200,+52,10.000000 
 5,0200,+55,10.000000 
 5,0200,+58,10.000000 
 5,0200,+61,10.000000 
 5,0500,+4,90.000000 
 5,0500,+7,80.000000 
 5,0500,+10,70.000000 
 5,0500,+13,20.000000 
 5,0500,+16,20.000000 
 5,0500,+19,10.000000 
 5,0500,+22,0.000000 
 5,0500,+25,0.000000 
 5,0500,+28,10.000000 
 5,0500,+31,10.000000 
 5,0500,+34,10.000000 
 5,0500,+37,10.000000 
 5,0500,+40,10.000000 
 5,0500,+43,10.000000 
 5,0500,+46,10.000000 
 5,0500,+49,10.000000 
 5,0500,+52,10.000000 
 5,0500,+55,10.000000 
 5,0500,+58,10.000000 
 5,0800,+4,80.000000 
 5,0800,+7,68.000000 
 5,0800,+10,20.000000 
 5,0800,+13,20.000000 
 5,0800,+16,10.000000 
 5,0800,+19,0.000000 
 5,0800,+22,0.000000 
 5,0800,+25,10.000000 
 5,0800,+28,10.000000 
 5,0800,+31,10.000000 
 5,0800,+34,10.000000 
 5,0800,+37,10.000000 
 5,0800,+40,10.000000 
 5,0800,+43,10.000000 
 5,0800,+46,10.000000 
 5,0800,+49,10.000000 
 5,0800,+52,10.000000 
 5,0800,+55,20.000000 
 5,1100,+4,68.000000 
 5,1100,+7,20.000000 
 5,1100,+10,20.000000 
 5,1100,+13,10.000000 
 5,1100,+16,0.000000 
 5,1100,+19,0.000000 
 5,1100,+22,10.000000 
 5,1100,+25,10.000000 
 5,1100,+28,10.000000 
 5,1100,+31,10.000000 
 5,1100,+34,10.000000 
 5,1100,+37,10.000000 
 5,1100,+40,10.000000 
 5,1100,+43,10.000000 
 5,1100,+46,10.000000 
 5,1100,+49,10.000000 
 5,1100,+52,20.000000 
 5,1400,+4,20.000000 
 5,1400,+7,20.000000 
 5,1400,+10,10.000000 
 5,1400,+13,0.000000 
 5,1400,+16,0.000000 
 5,1400,+19,10.000000 
 5,1400,+22,10.000000 
 5,1400,+25,10.000000 
 5,1400,+28,10.000000 
 5,1400,+31,10.000000 
 5,1400,+34,10.000000 
 5,1400,+37,10.000000 
 5,1400,+40,10.000000 
 5,1400,+43,10.000000 
 5,1400,+46,10.000000 
 5,1400,+49,20.000000 
 5,1700,+4,20.000000 
 5,1700,+7,10.000000 
 5,1700,+10,0.000000 
 5,1700,+13,0.000000 
 5,1700,+16,10.000000 
 5,1700,+19,10.000000 
 5,1700,+22,10.000000 
 5,1700,+25,10.000000 
 5,1700,+28,10.000000 
 5,1700,+31,10.000000 
 5,1700,+34,10.000000 
 5,1700,+37,10.000000 
 5,1700,+40,10.000000 
 5,1700,+43,10.000000 
 5,1700,+46,20.000000 
 5,2000,+4,20.000000 
 5,2000,+7,10.000000 
 5,2000,+10,10.000000 
 5,2000,+13,10.000000 
 5,2000,+16,10.000000 
 5,2000,+19,10.000000 
 5,2000,+22,10.000000 
 5,2000,+25,10.000000 
 5,2000,+28,10.000000 
 5,2000,+31,10.000000 
 5,2000,+34,10.000000 
 5,2000,+37,10.000000 
 5,2000,+40,10.000000 
 5,2000,+43,20.000000 
 5,2000,+46,20.000000 
 5,2000,+49,20.000000 
 5,2000,+52,20.000000 
 5,2000,+55,20.000000 
 5,2000,+58,20.000000 
 5,2000,+61,20.000000 
 5,2000,+64,20.000000 
 5,2000,+67,20.000000 
 5,2300,+4,10.000000 
 5,2300,+7,10.000000 
 5,2300,+10,10.000000 
 5,2300,+13,10.000000 
 5,2300,+16,10.000000 
 5,2300,+19,10.000000 
 5,2300,+22,10.000000 
 5,2300,+25,10.000000 
 5,2300,+28,10.000000 
 5,2300,+31,10.000000 
 5,2300,+34,10.000000 
 5,2300,+37,10.000000 
 5,2300,+40,20.000000 
 5,2300,+43,20.000000 
 5,2300,+46,20.000000 
 5,2300,+49,20.000000 
 5,2300,+52,20.000000 
 5,2300,+55,20.000000 
 5,2300,+58,20.000000 
 5,2300,+61,20.000000 
 5,2300,+64,20.000000 
 6,0200,+4,10.000000 
 6,0200,+7,10.000000 
 6,0200,+10,10.000000 
 6,0200,+13,10.000000 
 6,0200,+16,10.000000 
 6,0200,+19,10.000000 
 6,0200,+22,10.000000 
 6,0200,+25,10.000000 
 6,0200,+28,10.000000 
 6,0200,+31,10.000000 
 6,0200,+34,10.000000 
 6,0200,+37,20.000000 
 6,0200,+40,20.000000 
 6,0200,+43,20.000000 
 6,0200,+46,20.000000 
 6,0200,+49,20.000000 
 6,0200,+52,20.000000 
 6,0200,+55,20.000000 
 6,0200,+58,20.000000 
 6,0200,+61,20.000000 
 6,0500,+4,10.000000 
 6,0500,+7,10.000000 
 6,0500,+10,10.000000 
 6,0500,+13,10.000000 
 6,0500,+16,10.000000 
 6,0500,+19,10.000000 
 6,0500,+22,10.000000 
 6,0500,+25,10.000000 
 6,0500,+28,10.000000 
 6,0500,+31,10.000000 
 6,0500,+34,20.000000 
 6,0500,+37,20.000000 
 6,0500,+40,20.000000 
 6,0500,+43,20.000000 
 6,0500,+46,20.000000 
 6,0500,+49,20.000000 
 6,0500,+52,20.000000 
 6,0500,+55,20.000000 
 6,0500,+58,20.000000 
 6,0800,+4,10.000000 
 6,0800,+7,10.000000 
 6,0800,+10,10.000000 
 6,0800,+13,10.000000 
 6,0800,+16,10.000000 
 6,0800,+19,10.000000 
 6,0800,+22,10.000000 
 6,0800,+25,20.000000 
 6,0800,+28,20.000000 
 6,0800,+31,20.000000 
 6,0800,+34,20.000000 
 6,0800,+37,20.000000 
 6,0800,+40,20.000000 
 6,0800,+43,20.000000 
 6,0800,+46,20.000000 
 6,0800,+49,20.000000 
 6,0800,+52,20.000000 
 6,0800,+55,20.000000 
 6,1100,+4,10.000000 
 6,1100,+7,10.000000 
 6,1100,+10,10.000000 
 6,1100,+13,10.000000 
 6,1100,+16,10.000000 
 6,1100,+19,10.000000 
 6,1100,+22,20.000000 
 6,1100,+25,20.000000 
 6,1100,+28,20.000000 
 6,1100,+31,20.000000 
 6,1100,+34,20.000000 
 6,1100,+37,20.000000 
 6,1100,+40,20.000000 
 6,1100,+43,20.000000 
 6,1100,+46,20.000000 
 6,1100,+49,20.000000 
 6,1100,+52,20.000000 
 6,1400,+4,10.000000 
 6,1400,+7,10.000000 
 6,1400,+10,10.000000 
 6,1400,+13,10.000000 
 6,1400,+16,10.000000 
 6,1400,+19,20.000000 
 6,1400,+22,20.000000 
 6,1400,+25,20.000000 
 6,1400,+28,20.000000 
 6,1400,+31,20.000000 
 6,1400,+34,20.000000 
 6,1400,+37,20.000000 
 6,1400,+40,20.000000 
 6,1400,+43,20.000000 
 6,1400,+46,20.000000 
 6,1400,+49,20.000000 
 6,1700,+4,10.000000 
 6,1700,+7,10.000000 
 6,1700,+10,10.000000 
 6,1700,+13,10.000000 
 6,1700,+16,20.000000 
 6,1700,+19,20.000000 
 6,1700,+22,20.000000 
 6,1700,+25,20.000000 
 6,1700,+28,20.000000 
 6,1700,+31,20.000000 
 6,1700,+34,20.000000 
 6,1700,+37,20.000000 
 6,1700,+40,20.000000 
 6,1700,+43,20.000000 
 6,1700,+46,20.000000 
 6,2000,+4,10.000000 
 6,2000,+7,10.000000 
 6,2000,+10,20.000000 
 6,2000,+13,20.000000 
 6,2000,+16,20.000000 
 6,2000,+19,20.000000 
 6,2000,+22,20.000000 
 6,2000,+25,20.000000 
 6,2000,+28,20.000000 
 6,2000,+31,20.000000 
 6,2000,+34,19.000000 
 6,2000,+37,19.000000 
 6,2000,+40,20.000000 
 6,2000,+43,20.000000 
 6,2000,+46,20.000000 
 6,2000,+49,20.000000 
 6,2000,+52,20.000000 
 6,2000,+55,20.000000 
 6,2000,+58,20.000000 
 6,2000,+61,20.000000 
 6,2000,+64,11.000000 
 6,2000,+67,11.000000 
 6,2300,+4,10.000000 
 6,2300,+7,20.000000 
 6,2300,+10,20.000000 
 6,2300,+13,20.000000 
 6,2300,+16,20.000000 
 6,2300,+19,20.000000 
 6,2300,+22,20.000000 
 6,2300,+25,20.000000 
 6,2300,+28,20.000000 
 6,2300,+31,19.000000 
 6,2300,+34,19.000000 
 6,2300,+37,20.000000 
 6,2300,+40,20.000000 
 6,2300,+43,20.000000 
 6,2300,+46,20.000000 
 6,2300,+49,20.000000 
 6,2300,+52,20.000000 
 6,2300,+55,20.000000 
 6,2300,+58,20.000000 
 6,2300,+61,11.000000 
 6,2300,+64,11.000000 
 7,0200,+4,20.000000 
 7,0200,+7,20.000000 
 7,0200,+10,20.000000 
 7,0200,+13,20.000000 
 7,0200,+16,20.000000 
 7,0200,+19,20.000000 
 7,0200,+22,20.000000 
 7,0200,+25,20.000000 
 7,0200,+28,19.000000 
 7,0200,+31,19.000000 
 7,0200,+34,20.000000 
 7,0200,+37,20.000000 
 7,0200,+40,20.000000 
 7,0200,+43,20.000000 
 7,0200,+46,20.000000 
 7,0200,+49,20.000000 
 7,0200,+52,20.000000 
 7,0200,+55,20.000000 
 7,0200,+58,11.000000 
 7,0200,+61,10.000000 
 7,0500,+4,20.000000 
 7,0500,+7,20.000000 
 7,0500,+10,20.000000 
 7,0500,+13,20.000000 
 7,0500,+16,20.000000 
 7,0500,+19,20.000000 
 7,0500,+22,20.000000 
 7,0500,+25,19.000000 
 7,0500,+28,20.000000 
 7,0500,+31,20.000000 
 7,0500,+34,20.000000 
 7,0500,+37,20.000000 
 7,0500,+40,20.000000 
 7,0500,+43,20.000000 
 7,0500,+46,20.000000 
 7,0500,+49,20.000000 
 7,0500,+52,20.000000 
 7,0500,+55,11.000000 
 7,0500,+58,10.000000 
 7,0800,+4,30.000000 
 7,0800,+7,30.000000 
